1574,Kimia klinik,Kromium (Cr) serum/plasma,Permintaan & Hasil,Serum/Plasma,Quantitative,µg/L,AAS,5622-6,Chromium [Mass/volume] in Serum or Plasma,Chromium,MCnc,Pt,Ser/Plas,Qn,,ng/mL,http://loinc.org
1575,Kimia klinik,Kromium (Cr) serum/plasma,Permintaan & Hasil,Serum/Plasma,Quantitative,µg/L,ICP - MS,5622-6,Chromium [Mass/volume] in Serum or Plasma,Chromium,MCnc,Pt,Ser/Plas,Qn,,ng/mL,http://loinc.org
1576,Kimia klinik,Selenium (Se) darah,Permintaan & Hasil,Darah,Quantitative,µg/L,ICP - MS,5722-4,Selenium [Mass/volume] in Blood,Selenium,MCnc,Pt,Bld,Qn,,ug/L,http://loinc.org
1577,Kimia klinik,Selenium (Se) serum/plasma,Permintaan & Hasil,Serum/Plasma,Quantitative,µg/L,ICP - MS,5724-0,Selenium [Mass/volume] in Serum or Plasma,Selenium,MCnc,Pt,Ser/Plas,Qn,,ng/mL,http://loinc.org
1578,Kimia klinik,Kobalt (Co) darah,Permintaan & Hasil,Darah,Quantitative,µg/L,,5625-9,Cobalt [Mass/volume] in Blood,Cobalt,MCnc,Pt,Bld,Qn,,ug/L,http://loinc.org
1579,Kimia klinik,Kobalt (Co) darah,Permintaan & Hasil,Darah,Quantitative,µg/L,ICP - MS,5625-9,Cobalt [Mass/volume] in Blood,Cobalt,MCnc,Pt,Bld,Qn,,ug/L,http://loinc.org
1580,Kimia klinik,Kobalt (Co) serum/plasma,Permintaan & Hasil,Serum/Plasma,Quantitative,µg/L,,5627-5,Cobalt [Mass/volume] in Serum or Plasma,Cobalt,MCnc,Pt,Ser/Plas,Qn,,ug/L,http://loinc.org
1581,Kimia klinik,Kobalt (Co) serum/plasma,Permintaan & Hasil,Serum/Plasma,Quantitative,µg/L,ICP - MS,5627-5,Cobalt [Mass/volume] in Serum or Plasma,Cobalt,MCnc,Pt,Ser/Plas,Qn,,ug/L,http://loinc.org
1582,Kimia klinik,Vanadium (V) darah,Permintaan & Hasil,Serum/Plasma,Quantitative,µg/L,,5753-9,Vanadium [Mass/volume] in Blood,Vanadium,MCnc,Pt,Bld,Qn,,ug/L,http://loinc.org
1583,Kimia klinik,Vanadium (V) darah,Permintaan & Hasil,Serum/Plasma,Quantitative,µg/L,ICP - MS,5753-9,Vanadium [Mass/volume] in Blood,Vanadium,MCnc,Pt,Bld,Qn,,ug/L,http://loinc.org
1584,Kimia klinik,Vanadium (V) serum/plasma,Permintaan & Hasil,Serum/Plasma,Quantitative,µg/L,,5756-2,Vanadium [Mass/volume] in Serum or Plasma,Vanadium,MCnc,Pt,Ser/Plas,Qn,,ug/L,http://loinc.org
1585,Kimia klinik,Vanadium (V) serum/plasma,Permintaan & Hasil,Serum/Plasma,Quantitative,µg/L,ICP - MS,5756-2,Vanadium [Mass/volume] in Serum or Plasma,Vanadium,MCnc,Pt,Ser/Plas,Qn,,ug/L,http://loinc.org
1586,Kimia klinik,Molybdenum (Mo) darah,Permintaan & Hasil,Darah,Quantitative,µg/L,ICP - MS,5696-0,Molybdenum [Mass/volume] in Blood,Molybdenum,MCnc,Pt,Bld,Qn,,ug/L,http://loinc.org
1587,Kimia klinik,Molybdenum (Mo) serum/plasma,Permintaan & Hasil,Serum/Plasma,Quantitative,µg/L,ICP - MS,5698-6,Molybdenum [Mass/volume] in Serum or Plasma,Molybdenum,MCnc,Pt,Ser/Plas,Qn,,ng/mL,http://loinc.org
1588,Kimia klinik,Status antioksidan total,Permintaan & Hasil,Serum,Quantitative,mmol/L,,X099206,Status antioksidan total,,,Pt,Ser/Plas,Qn,,mmol/L,http://terminology.kemkes.go.id/CodeSystem/examination
1589,Kimia klinik,Nickel (Ni) darah,Permintaan & Hasil,Darah,Quantitative,µg/mL,,5700-0,Nickel [Mass/volume] in Blood,Nickel,MCnc,Pt,Bld,Qn,,ug/mL,http://loinc.org
1590,Kimia klinik,Nickel (Ni) serum/plasma,Permintaan & Hasil,Serum/Plasma,Quantitative,µg/mL,,5702-6,Nickel [Mass/volume] in Serum or Plasma,Nickel,MCnc,Pt,Ser/Plas,Qn,,ug/mL,http://loinc.org
1591,Kimia klinik,Titanium (Ti) darah,Permintaan & Hasil,Darah,Quantitative,ug/L,,59753-4,Titanium [Mass/volume] in Blood,Titanium,MCnc,Pt,Bld,Qn,,ug/L,http://loinc.org
1592,Kimia klinik,Titanium (Ti) darah,Permintaan & Hasil,Serum/Plasma,Quantitative,ug/L,,8244-6,Titanium [Mass/volume] in Serum or Plasma,Titanium,MCnc,Pt,Ser/Plas,Qn,,ug/L,http://loinc.org
1593,Kimia klinik,Pb rambut,Permintaan & Hasil,Rambut,Quantitative,ug/g,,5673-9,Lead [Mass/mass] in Hair,Lead,MCnt,Pt,Hair,Qn,,ug/g,http://loinc.org
1594,Kimia klinik,Cadmium rambut,Permintaan & Hasil,Rambut,Quantitative,ug/g,,5610-1,Cadmium [Mass/mass] in Hair,Cadmium,MCnt,Pt,Hair,Qn,,ug/g,http://loinc.org
1595,Kimia klinik,Aluminium rambut,Permintaan & Hasil,Rambut,Quantitative,ug/g,,5573-1,Aluminum [Mass/mass] in Hair,Aluminum,MCnt,Pt,Hair,Qn,,ug/g,http://loinc.org
1596,Kimia klinik,Zinc (Zn) rambut,Permintaan & Hasil,Rambut,Quantitative,ug/g,,13652-3,Zinc [Mass/mass] in Hair,Zinc,MCnt,Pt,Hair,Qn,,ug/g,http://loinc.org
1597,Kimia klinik,Alkohol air liur (skrining),Permintaan & Hasil,Saliva,Ordinal,,Screen,50343-3,Ethanol [Presence] in Saliva (oral fluid) by Screen method,Ethanol,PrThr,Pt,Saliva,Ord,Screen,,http://loinc.org
1598,Kimia klinik,Alkohol air liur (konfirmasi),Permintaan & Hasil,Saliva,Ordinal,,Confirm,74673-5,Ethanol [Presence] in Saliva (oral fluid) by Confirmatory method,Ethanol,PrThr,Pt,Saliva,Ord,Confirm,,http://loinc.org
1599,Kimia klinik,Ammonia (NH3),Permintaan & Hasil,Serum,Quantitative,µmol/L,,1839-0,Ammonia [Moles/volume] in Blood,Ammonia,SCnc,Pt,Bld,Qn,,umol/L,http://loinc.org
1600,Kimia klinik,Pb urine,Permintaan & Hasil,Urine,Quantitative,ug/L,,5676-2,Lead [Mass/volume] in Urine,Lead,MCnc,Pt,Urine,Qn,,ug/L,http://loinc.org
1601,Kimia klinik,Arsen (As) urine,Permintaan & Hasil,Urine,Quantitative,µg/L,,5586-3,Arsenic [Mass/volume] in Urine,Arsenic,MCnc,Pt,Urine,Qn,,ug/L,http://loinc.org
1602,Kimia klinik,Benzena,Permintaan & Hasil,Urine,,ug/mL,,9465-6,Benzene [Mass/volume] in Urine,Benzene,MCnc,Pt,Urine,Qn,,ug/mL,http://loinc.org
1603,Kimia klinik,Toluena,Permintaan & Hasil,Urine,Quantitative,mg/L,,5750-5,Toluene [Mass/volume] in Serum or Plasma,Toluene,MCnc,Pt,Ser/Plas,Qn,,ug/mL,http://loinc.org
1604,Kimia klinik,Xylena,Permintaan & Hasil,Urine,Quantitative,g/g{creat},,13832-1,Dimethylbenzene/Creatinine [Mass Ratio] in Urine,Dimethylbenzene/Creatinine,MRto,Pt,Urine,Qn,,g/g{creat},http://loinc.org
1605,Kimia klinik,Cadmium urine,Permintaan & Hasil,Urine,Quantitative,ng/mL,,5611-9,Cadmium [Mass/volume] in Urine,Cadmium,MCnc,Pt,Urine,Qn,,ng/mL,http://loinc.org
1606,Kimia klinik,Iodin urine,Permintaan & Hasil,Urine,Quantitative,ug/mL,,2495-0,Iodine [Mass/volume] in Urine,Iodine,MCnc,Pt,Urine,Qn,,ug/mL,http://loinc.org
1607,Kimia klinik,Imunofiksasi urine,Permintaan & Hasil,Urine,Nominal,,Immunofixation,13440-3,Immunofixation for Urine,Interpretation,Imp,Pt,Urine,Nom,Immunofixation,,http://loinc.org
1608,Kimia klinik,Zinc (Zn) urine,Permintaan & Hasil,Urine,Quantitative,µg/dL,ICP OES,5764-6,Zinc [Mass/volume] in Urine,Zinc,MCnc,Pt,Urine,Qn,,ug/dL,http://loinc.org
1609,Kimia klinik,AFP,Permintaan & Hasil,Serum,Quantitative,ng/mL,ELFA,1834-1,Alpha-1-Fetoprotein [Mass/volume] in Serum or Plasma,Alpha-1-Fetoprotein,MCnc,Pt,Ser/Plas,Qn,,ng/mL,http://loinc.org
1610,Kimia klinik,AFP,Permintaan & Hasil,Serum,Quantitative,ng/mL,Fluorescence Immunoassay,1834-1,Alpha-1-Fetoprotein [Mass/volume] in Serum or Plasma,Alpha-1-Fetoprotein,MCnc,Pt,Ser/Plas,Qn,,ng/mL,http://loinc.org
1611,Kimia klinik,AFP,Permintaan & Hasil,Serum,Quantitative,ng/mL,CMIA,1834-1,Alpha-1-Fetoprotein [Mass/volume] in Serum or Plasma,Alpha-1-Fetoprotein,MCnc,Pt,Ser/Plas,Qn,,ng/mL,http://loinc.org
1612,Kimia klinik,AFP,Permintaan & Hasil,Serum,Quantitative,ng/mL,ECLIA,1834-1,Alpha-1-Fetoprotein [Mass/volume] in Serum or Plasma,Alpha-1-Fetoprotein,MCnc,Pt,Ser/Plas,Qn,,ng/mL,http://loinc.org
1613,Kimia klinik,AFP,Permintaan & Hasil,Serum,Quantitative,IU/mL,,19176-7,Alpha-1-Fetoprotein [Units/volume] in Serum or Plasma,Alpha-1-Fetoprotein,ACnc,Pt,Ser/Plas,Qn,,[IU]/mL,http://loinc.org
1614,Kimia klinik,CA 125,Permintaan & Hasil,Serum,Quantitative,U/mL,,10334-1,Cancer Ag 125 [Units/volume] in Serum or Plasma,Cancer Ag 125,ACnc,Pt,Ser/Plas,Qn,,[arb'U];[arb'U]/mL,http://loinc.org
1615,Kimia klinik,CA 125,Permintaan & Hasil,Serum,Quantitative,U/mL,ECLIA,83082-8,Cancer Ag 125 [Units/volume] in Serum or Plasma by Immunoassay,Cancer Ag 125,ACnc,Pt,Ser/Plas,Qn,IA,[arb'U]/mL,http://loinc.org
1616,Kimia klinik,CA 125,Permintaan & Hasil,Serum,Quantitative,U/mL,FEIA,83082-8,Cancer Ag 125 [Units/volume] in Serum or Plasma by Immunoassay,Cancer Ag 125,ACnc,Pt,Ser/Plas,Qn,IA,[arb'U]/mL,http://loinc.org
1617,Kimia klinik,CA 125,Permintaan & Hasil,Serum,Quantitative,U/mL,CMIA,83082-8,Cancer Ag 125 [Units/volume] in Serum or Plasma by Immunoassay,Cancer Ag 125,ACnc,Pt,Ser/Plas,Qn,IA,[arb'U]/mL,http://loinc.org
1618,Kimia klinik,CA 125,Permintaan & Hasil,Serum,Quantitative,U/mL,ELFA,83082-8,Cancer Ag 125 [Units/volume] in Serum or Plasma by Immunoassay,Cancer Ag 125,ACnc,Pt,Ser/Plas,Qn,IA,[arb'U]/mL,http://loinc.org
1619,Kimia klinik,CA 15-3,Permintaan & Hasil,Serum,Quantitative,U/mL,,6875-9,Cancer Ag 15-3 [Units/volume] in Serum or Plasma,Cancer Ag 15-3,ACnc,Pt,Ser/Plas,Qn,,[arb'U];[arb'U]/mL,http://loinc.org
1620,Kimia klinik,CA 15-3,Permintaan & Hasil,Serum,Quantitative,U/mL,ELFA,83083-6,Cancer Ag 15-3 [Units/volume] in Serum or Plasma by Immunoassay,Cancer Ag 15-3,ACnc,Pt,Ser/Plas,Qn,IA,[arb'U]/mL,http://loinc.org
1621,Kimia klinik,CA 15-3,Permintaan & Hasil,Serum,Quantitative,U/mL,CMIA,83083-6,Cancer Ag 15-3 [Units/volume] in Serum or Plasma by Immunoassay,Cancer Ag 15-3,ACnc,Pt,Ser/Plas,Qn,IA,[arb'U]/mL,http://loinc.org
1622,Kimia klinik,CA 15-3,Permintaan & Hasil,Serum,Quantitative,U/mL,ECLIA,83083-6,Cancer Ag 15-3 [Units/volume] in Serum or Plasma by Immunoassay,Cancer Ag 15-3,ACnc,Pt,Ser/Plas,Qn,IA,[arb'U]/mL,http://loinc.org
1623,Kimia klinik,CA 19-9,Permintaan & Hasil,Serum,Quantitative,U/mL,,24108-3,Cancer Ag 19-9 [Units/volume] in Serum or Plasma,Cancer Ag 19-9,ACnc,Pt,Ser/Plas,Qn,,[arb'U];[arb'U]/mL,http://loinc.org
1624,Kimia klinik,Ca 19-9,Permintaan & Hasil,Serum,Quantitative,U/mL,CMIA,83084-4,Cancer Ag 19-9 [Units/volume] in Serum or Plasma by Immunoassay,Cancer Ag 19-9,ACnc,Pt,Ser/Plas,Qn,IA,[arb'U]/mL,http://loinc.org
1625,Kimia klinik,Ca 19-9,Permintaan & Hasil,Serum,Quantitative,U/mL,ECLIA,83084-4,Cancer Ag 19-9 [Units/volume] in Serum or Plasma by Immunoassay,Cancer Ag 19-9,ACnc,Pt,Ser/Plas,Qn,IA,[arb'U]/mL,http://loinc.org
1626,Kimia klinik,CA 19-9,Permintaan & Hasil,Serum,Quantitative,U/mL,ELFA,83084-4,Cancer Ag 19-9 [Units/volume] in Serum or Plasma by Immunoassay,Cancer Ag 19-9,ACnc,Pt,Ser/Plas,Qn,IA,[arb'U]/mL,http://loinc.org
1627,Kimia klinik,CA 72-4,Permintaan & Hasil,Serum,Quantitative,U/mL,,17843-4,Cancer Ag 72-4 [Units/volume] in Serum or Plasma,Cancer Ag 72-4,ACnc,Pt,Ser/Plas,Qn,,[arb'U]/mL,http://loinc.org
1628,Kimia klinik,CEA,Permintaan & Hasil,Serum,Quantitative,ng/mL,,2039-6,Carcinoembryonic Ag [Mass/volume] in Serum or Plasma,Carcinoembryonic Ag,MCnc,Pt,Ser/Plas,Qn,,ng/mL,http://loinc.org
1629,Kimia klinik,CEA,Permintaan & Hasil,Serum,Quantitative,ng/mL,CMIA,83085-1,Carcinoembryonic Ag [Mass/volume] in Serum or Plasma by Immunoassay,Carcinoembryonic Ag,MCnc,Pt,Ser/Plas,Qn,IA,ng/mL,http://loinc.org
1630,Kimia klinik,CEA,Permintaan & Hasil,Serum,Quantitative,ng/mL,Fluorescence immunoassay,83085-1,Carcinoembryonic Ag [Mass/volume] in Serum or Plasma by Immunoassay,Carcinoembryonic Ag,MCnc,Pt,Ser/Plas,Qn,IA,ng/mL,http://loinc.org
1631,Kimia klinik,CEA,Permintaan & Hasil,Serum,Quantitative,ng/mL,ECLIA,83085-1,Carcinoembryonic Ag [Mass/volume] in Serum or Plasma by Immunoassay,Carcinoembryonic Ag,MCnc,Pt,Ser/Plas,Qn,IA,ng/mL,http://loinc.org
1632,Kimia klinik,CEA,Permintaan & Hasil,Serum,Quantitative,ng/mL,ELFA,83085-1,Carcinoembryonic Ag [Mass/volume] in Serum or Plasma by Immunoassay,Carcinoembryonic Ag,MCnc,Pt,Ser/Plas,Qn,IA,ng/mL,http://loinc.org
1633,Kimia klinik,Cyfra 21-1,Permintaan & Hasil,Serum,Quantitative,ng/mL,,25390-6,Cytokeratin 19 [Mass/volume] in Serum or Plasma,Cytokeratin 19,MCnc,Pt,Ser/Plas,Qn,,,http://loinc.org
1634,Kimia klinik,Cyfra 21-1,Permintaan & Hasil,Serum,Quantitative,ng/mL,ECLIA,25390-6,Cytokeratin 19 [Mass/volume] in Serum or Plasma,Cytokeratin 19,MCnc,Pt,Ser/Plas,Qn,,,http://loinc.org
1635,Kimia klinik,Cyfra 21-1,Permintaan & Hasil,Serum,Quantitative,ng/mL,CMIA,25390-6,Cytokeratin 19 [Mass/volume] in Serum or Plasma,Cytokeratin 19,MCnc,Pt,Ser/Plas,Qn,,,http://loinc.org
1636,Kimia klinik,Prostate Specific Antigen (PSA) panel,Permintaan & Hasil,Serum,Quantitative,ng/mL,,53764-7,Prostate specific Ag panel - Serum or Plasma,Prostate specific Ag panel,-,Pt,Ser/Plas,-,,,http://loinc.org
1637,Kimia klinik,Prostate Specific Antigen (PSA) bebas,Permintaan & Hasil,Serum,Quantitative,ng/mL,,10886-0,Prostate Specific Ag Free [Mass/volume] in Serum or Plasma,Prostate specific Ag.free,MCnc,Pt,Ser/Plas,Qn,,ng/mL,http://loinc.org
1638,Kimia klinik,Prostate Specific Antigen (PSA) bebas,Permintaan & Hasil,Serum,Quantitative,ng/mL,CMIA,83113-1,Prostate Specific Ag Free [Mass/volume] in Serum or Plasma by Immunoassay,Prostate specific Ag.free,MCnc,Pt,Ser/Plas,Qn,IA,ng/mL,http://loinc.org
1639,Kimia klinik,Prostate Specific Antigen (PSA) total,Permintaan & Hasil,Serum,Quantitative,ng/mL,,2857-1,Prostate specific Ag [Mass/volume] in Serum or Plasma,Prostate specific Ag,MCnc,Pt,Ser/Plas,Qn,,ng/mL,http://loinc.org
1640,Kimia klinik,Prostate Specific Antigen (PSA) total,Permintaan & Hasil,Serum,Quantitative,ng/mL,ECLIA,83112-3,Prostate specific Ag [Mass/volume] in Serum or Plasma by Immunoassay,Prostate specific Ag,MCnc,Pt,Ser/Plas,Qn,IA,ng/mL,http://loinc.org
1641,Kimia klinik,Prostate Specific Antigen (PSA) total,Permintaan & Hasil,Serum,Quantitative,ng/mL,CMIA,83112-3,Prostate specific Ag [Mass/volume] in Serum or Plasma by Immunoassay,Prostate specific Ag,MCnc,Pt,Ser/Plas,Qn,IA,ng/mL,http://loinc.org
1642,Kimia klinik,Prostate Specific Antigen (PSA) total,Permintaan & Hasil,Serum,Quantitative,ng/mL,ELFA,83112-3,Prostate specific Ag [Mass/volume] in Serum or Plasma by Immunoassay,Prostate specific Ag,MCnc,Pt,Ser/Plas,Qn,IA,ng/mL,http://loinc.org
1643,Kimia klinik,Prostate Specific Antigen (PSA) total,Permintaan & Hasil,Serum,Quantitative,ng/mL,Fluorescence immunoassay,83112-3,Prostate specific Ag [Mass/volume] in Serum or Plasma by Immunoassay,Prostate specific Ag,MCnc,Pt,Ser/Plas,Qn,IA,ng/mL,http://loinc.org
1644,Kimia klinik,Rasio Prostate Specific Antigen (PSA) bebas/PSA,Hasil,Serum,Quantitative,%,Calculation,12841-3,Prostate Specific Ag Free/Prostate specific Ag.total in Serum or Plasma,Prostate specific Ag.free/Prostate specific Ag.total,MFr,Pt,Ser/Plas,Qn,,%,http://loinc.org
1645,Kimia klinik,Mucin-like associated (MCA),Permintaan & Hasil,Serum,Quantitative,U/mL,,12776-1,Mucin-like carcinoma associated Ag [Units/volume] in Serum or Plasma,Mucin-like carcinoma associated Ag,ACnc,Pt,Ser/Plas,Qn,,[arb'U]/mL,http://loinc.org
1646,Kimia klinik,Human Epididymis 4 (HE-4),Permintaan & Hasil,Serum,Quantitative,pmol/L,,55180-4,Human epididymis protein 4 [Moles/volume] in Serum or Plasma,Human epididymis protein 4,SCnc,Pt,Ser/Plas,Qn,,pmol/L,http://loinc.org
1647,Kimia klinik,Human Epididymis 4 (HE-4),Permintaan & Hasil,Serum,Quantitative,pmol/L,CMIA,55180-4,Human epididymis protein 4 [Moles/volume] in Serum or Plasma,Human epididymis protein 4,SCnc,Pt,Ser/Plas,Qn,,pmol/L,http://loinc.org
1648,Kimia klinik,ROMA Premenopause,Permintaan & Hasil,Serum,Quantitative,,Calculation,69569-2,Risk of ovarian malignancy algorithm score in Serum or Plasma --premenopausal,Risk of ovarian malignancy algorithm score^premenopausal,Score,Pt,Ser/Plas,Qn,,{score},http://loinc.org
1649,Kimia klinik,ROMA Postmenopause,Permintaan & Hasil,Serum,Quantitative,,Calculation,69570-0,Risk of ovarian malignancy algorithm score in Serum or Plasma --postmenopausal,Risk of ovarian malignancy algorithm score^postmenopausal,Score,Pt,Ser/Plas,Qn,,{score},http://loinc.org
1650,Kimia klinik,Neuron Specific Enolase (NSE),Permintaan & Hasil,Serum,Quantitative,ng/mL,ECLIA,57371-7,Enolase.neuron specific [Mass/volume] in Serum or Plasma by Immunoassay,Enolase.neuron specific,MCnc,Pt,Ser/Plas,Qn,IA,ng/mL,http://loinc.org
1651,Kimia klinik,Antigen Squamous Cell Carcinoma (SCC),Permintaan & Hasil,Serum,Quantitative,ng/mL,,9679-2,Squamous cell carcinoma Ag [Mass/volume] in Serum or Plasma,Squamous cell carcinoma Ag,MCnc,Pt,Ser/Plas,Qn,,ng/mL,http://loinc.org
1652,Kimia klinik,Antigen Squamous Cell Carcinoma (SCC),Permintaan & Hasil,Serum,Quantitative,ng/mL,CMIA,9679-2,Squamous cell carcinoma Ag [Mass/volume] in Serum or Plasma,Squamous cell carcinoma Ag,MCnc,Pt,Ser/Plas,Qn,,ng/mL,http://loinc.org
1653,Kimia klinik,M2 Piruvat Kinase (M2PK),Permintaan & Hasil,Feses,Quantitative,U/mL,,2912-4,Pyruvate kinase [Enzymatic activity/volume] in Red Blood Cells,Pyruvate kinase,CCnc,Pt,RBC,Qn,,U/mL{RBCs},http://loinc.org
1654,Kimia klinik,M2 Piruvat Kinase (M2PK),Permintaan & Hasil,Feses,Quantitative,U/mL,MIKRO ELISA,2912-4,Pyruvate kinase [Enzymatic activity/volume] in Red Blood Cells,Pyruvate kinase,CCnc,Pt,RBC,Qn,,U/mL{RBCs},http://loinc.org
1655,Kimia klinik,Fetuin A,Permintaan & Hasil,Serum,Quantitative,ng/mL,,X099207,Fetuin A,,,Pt,Ser/Plas,Qn,,ng/mL,http://terminology.kemkes.go.id/CodeSystem/examination
1656,Kimia klinik,Adrenomedullin (ADM),Permintaan & Hasil,Serum,Quantitative,,,X099208,Adrenomedullin (ADM),,,Pt,Ser/Plas,Qn,,,http://terminology.kemkes.go.id/CodeSystem/examination
1657,Kimia klinik,Urine lengkap,Permintaan,Urine,,,,24356-8,Urinalysis complete panel - Urine,Urinalysis complete panel,-,Pt,Urine,-,,,http://loinc.org
1658,Kimia klinik,Warna urine,Hasil,Urine,Nominal,,,5778-6,Color of Urine,Color,Type,Pt,Urine,Nom,,,http://loinc.org
1659,Kimia klinik,Warna urine,Permintaan & Hasil,Urine,Nominal,,Flowcytometry,50553-7,Color of Urine by Auto,Color,Type,Pt,Urine,Nom,Auto,,http://loinc.org
1660,Kimia klinik,Warna urine,Permintaan & Hasil,Urine,Nominal,,Reflectance,50553-7,Color of Urine by Auto,Color,Type,Pt,Urine,Nom,Auto,,http://loinc.org
1661,Kimia klinik,Kejernihan urine,Hasil,Urine,Nominal,,,32167-9,Clarity of Urine,Clarity,Type,Pt,Urine,Nom,,,http://loinc.org
1662,Kimia klinik,Kejernihan urine,Permintaan & Hasil,Urine,Nominal,,Refractometry,50552-9,Clarity in Urine by Refractometry automated,Clarity,Type,Pt,Urine,Nom,Refractometry.automated,,http://loinc.org
1663,Kimia klinik,Glukosa urine,Permintaan & Hasil,Urine,Ordinal,,,2349-9,Glucose [Presence] in Urine,Glucose,PrThr,Pt,Urine,Ord,,,http://loinc.org
1664,Kimia klinik,Glukosa urine,Permintaan & Hasil,Urine,Ordinal,,Test strip,25428-4,Glucose [Presence] in Urine by Test strip,Glucose,PrThr,Pt,Urine,Ord,Test strip,,http://loinc.org
1665,Kimia klinik,Glukosa urine,Permintaan & Hasil,Urine,Ordinal,,Photometry,2349-9,Glucose [Presence] in Urine,Glucose,PrThr,Pt,Urine,Ord,,,http://loinc.org
1666,Kimia klinik,Bilirubin urine,Permintaan & Hasil,Urine,Quantitative,mg/dL,Diazonium salt,1978-6,Bilirubin.total [Mass/volume] in Urine,Bilirubin,MCnc,Pt,Urine,Qn,,mg/dL,http://loinc.org
1667,Kimia klinik,Keton,Permintaan & Hasil,Urine,Ordinal,,,33903-6,Ketones [Presence] in Urine,Ketones,PrThr,Pt,Urine,Ord,,,http://loinc.org
1668,Kimia klinik,Keton,Permintaan & Hasil,Urine,Ordinal,,Test strip,2514-8,Ketones [Presence] in Urine by Test strip,Ketones,PrThr,Pt,Urine,Ord,Test strip,,http://loinc.org
1669,Kimia klinik,Keton,Permintaan & Hasil,Urine,Quantitative,mg/dL,,49779-2,Ketones [Mass/volume] in Urine,Ketones,MCnc,Pt,Urine,Qn,,mg/dL,http://loinc.org
1670,Kimia klinik,Keton,Permintaan & Hasil,Urine,Quantitative,mg/dL,Test strip,5797-6,Ketones [Mass/volume] in Urine by Test strip,Ketones,MCnc,Pt,Urine,Qn,Test strip,mg/dL,http://loinc.org
1671,Kimia klinik,Berat jenis urine,Permintaan & Hasil,Urine,Quantitative,,,2965-2,Specific gravity of Urine,Specific gravity,Rden,Pt,Urine,Qn,,,http://loinc.org
1672,Kimia klinik,Berat jenis urine,Hasil,Urine,Quantitative,,Photometry,50562-8,Specific gravity of Urine by Refractometry automated,Specific gravity,Rden,Pt,Urine,Qn,Refractometry.automated,{Spec grav},http://loinc.org
1673,Kimia klinik,Berat jenis urine,Permintaan & Hasil,Urine,Quantitative,,Test strip,5811-5,Specific gravity of Urine by Test strip,Specific gravity,Rden,Pt,Urine,Qn,Test strip,{Spec grav},http://loinc.org
1674,Kimia klinik,pH urine,Permintaan & Hasil,Urine,Quantitative,,,2756-5,pH of Urine,pH,LsCnc,Pt,Urine,Qn,,[pH],http://loinc.org
1675,Kimia klinik,pH urine,Permintaan & Hasil,Urine,Quantitative,,Test strip,5803-2,pH of Urine by Test strip,pH,LsCnc,Pt,Urine,Qn,Test strip,[pH],http://loinc.org
1676,Kimia klinik,Protein urine,Hasil,Urine,Ordinal,,,2887-8,Protein [Presence] in Urine,Protein,PrThr,Pt,Urine,Ord,,,http://loinc.org
1677,Kimia klinik,Protein urine,Hasil,Urine,Ordinal,,Photometry,57735-3,Protein [Presence] in Urine by Automated test strip,Protein,PrThr,Pt,Urine,Ord,Test strip.automated,,http://loinc.org
1678,Kimia klinik,Protein urine,Permintaan & Hasil,Urine,Quantitative,mg/dL,,2888-6,Protein [Mass/volume] in Urine,Protein,MCnc,Pt,Urine,Qn,,g/dL,http://loinc.org
1679,Kimia klinik,Protein urine,Permintaan & Hasil,Urine,Quantitative,mg/dL,Test strip,5804-0,Protein [Mass/volume] in Urine by Test strip,Protein,MCnc,Pt,Urine,Qn,Test strip,mg/dL,http://loinc.org
1680,Kimia klinik,Urobilinogen urine,Permintaan & Hasil,Urine,Quantitative,µmol/L,,34927-4,Urobilinogen [Moles/volume] in Urine,Urobilinogen,SCnc,Pt,Urine,Qn,,umol/L,http://loinc.org
1681,Kimia klinik,Urobilinogen urine,Permintaan & Hasil,Urine,Quantitative,mg/dL,,3107-0,Urobilinogen [Mass/volume] in Urine,Urobilinogen,MCnc,Pt,Urine,Qn,,mg/dL,http://loinc.org
1682,Kimia klinik,Urobilinogen urine,Permintaan & Hasil,Urine,Quantitative,mg/dL,Diazonium salt,3107-0,Urobilinogen [Mass/volume] in Urine,Urobilinogen,MCnc,Pt,Urine,Qn,,mg/dL,http://loinc.org
1683,Kimia klinik,Urobilinogen urine,Permintaan & Hasil,Urine,Quantitative,mg/dL,Test strip,20405-7,Urobilinogen [Mass/volume] in Urine by Test strip,Urobilinogen,MCnc,Pt,Urine,Qn,Test strip,mg/dL,http://loinc.org
1684,Kimia klinik,Urobilin urine,Permintaan & Hasil,Urine,Ordinal,,,3103-9,Urobilin [Presence] in Urine,Urobilin,PrThr,Pt,Urine,Ord,,,http://loinc.org
1685,Kimia klinik,Urobilin urine,Permintaan & Hasil,Urine,Ordinal,,Diazonium salt,3103-9,Urobilin [Presence] in Urine,Urobilin,PrThr,Pt,Urine,Ord,,,http://loinc.org
1686,Kimia klinik,Nitrit urine,Permintaan & Hasil,Urine,Ordinal,,,32710-6,Nitrite [Presence] in Urine,Nitrite,PrThr,Pt,Urine,Ord,,,http://loinc.org
1687,Kimia klinik,Nitrit urine,Hasil,Urine,Ordinal,,Test strip,5802-4,Nitrite [Presence] in Urine by Test strip,Nitrite,PrThr,Pt,Urine,Ord,Test strip,,http://loinc.org
1688,Kimia klinik,Nitrit urine,Hasil,Urine,Quantitative,mg/mL,,2657-5,Nitrite [Mass/volume] in Urine,Nitrite,MCnc,Pt,Urine,Qn,,mg/mL,http://loinc.org
